"x1" "x2" "x3" "x4" "x5"
"1" -1.3967764926234 -2.3607572767335 -0.578275503848719 0.290314847771009 0.372375642366708
"2" 0.523312102410577 0.797948328598604 0.141139770115033 0.918346809087192 3.34894634515564
"3" 0.142264575278737 0.604456259478101 -1.36489639066223 -0.0843246667210988 0.069960853049861
"4" -0.846648030842621 -2.55329457400828 -1.38012700959225 0.023302021475484 -0.830082290648444
"5" -0.41182136206744 1.31843292608813 1.412094550035 0.436345736242851 -0.4178746790805
"6" -1.46503503689101 -0.0267068160341487 1.5699389012538 3.01288548964787 1.51347500936241
"7" -0.924113845768557 -2.27225857655917 -0.413786275663794 -0.161119350095607 -2.11614195815288
"8" -1.18813643433303 0.376786203552963 1.02932942125059 2.12973656346457 2.11989732613658
"9" -1.09804380865863 0.715875937383395 0.444528230232523 -0.250878767733613 1.09378040078983
"10" 1.09741687873405 -1.60598564991043 -1.86341301597015 -0.815737567429621 -1.94479476355403
"11" -1.60081055095071 -1.94220301653471 0.0387185539839669 0.513613803433162 1.10585258719822
"12" 0.27174075752563 -1.59736399372868 -0.724088671907655 -1.29185678345768 -0.62166431663152
"13" -0.7518187398842 -0.611072288198118 0.389633023376995 -1.57661512381837 -1.78786372725416
"14" 0.712387726709966 -0.155251497531708 -1.16011298187173 0.215547098664348 -0.159682371705131
"15" -1.06867858947869 -0.506924405869266 0.915113909086849 0.379451587304933 1.2284774743535
"16" -1.06478835821374 -6.17748833106183 -3.04726189696109 -2.69287986924698 -1.62072654975215
"17" -0.202204571996018 -0.39041443093893 0.207327193082056 -0.0495327331948214 -1.43112852317031
"18" -0.318423464343332 -0.271531732824904 -0.158615980190969 -0.754783901858637 -1.90443567650023
"19" 0.273476305384811 0.363918384752066 0.923062642194691 0.363110007051767 -2.00794296293375
"20" 1.15065842404222 2.4099069326593 -0.00898845660741072 0.284431984690641 -1.33790203465436
"21" -0.162495852545906 0.322419449216218 0.133052640309613 0.768277792686254 0.524196758138369
"22" -0.283563990625168 -2.36628525578015 -0.41467416757367 0.714077614219473 0.13054854620871
"23" 0.1699507624941 0.746367612335406 1.07616820029961 2.52161674930561 1.34869182158606
"24" 0.737934773516887 0.821327415590794 -1.07481563230596 0.704313484284962 1.63583076669454
"25" -1.42223347017876 0.242820851353685 1.05625661563721 0.600871502736237 0.331223516292178
"26" 0.744506338471056 -0.334319874066488 -1.20912619221441 -4.55534831420455 -4.25017594136478
"27" 2.08005190224449 1.83197469279167 -0.280539245090702 -1.33820822326863 0.248480404775294
"28" -0.786714074183412 1.10055792731139 -0.00491131824130937 -0.0253402473997613 -1.54151579044824
"29" 0.342930004686628 0.505095580405239 0.46991493606819 1.04600157456363 0.438555228647322
"30" -0.478487424030667 -0.650473088220853 -1.03697189136451 -1.32276091752238 -1.50706978517303
"31" -0.312539574974068 0.440238498166297 -0.550019661769924 -0.607891256107351 -1.32773925014255
"32" 0.342486806371465 -0.0164612176431697 0.0432517052572678 0.45180809802635 1.05628225220722
"33" -0.938787166794365 1.88210287477416 1.83607206249109 1.7135179167259 1.8723418508361
"34" 0.651698544614159 1.83136294396503 0.617935536360042 1.16598157161705 0.304703138559168
"35" 0.0295936552368158 0.249170827140635 -1.05629211932316 -0.345439178659837 -2.22997261528709
"36" 0.615365782833798 1.13747851241968 -0.190187743020329 0.277085280443057 0.781020583258418
"37" 0.920048077305664 2.21213038171576 1.28372916186944 1.80290483683093 1.45265693728056
"38" 0.118010867454681 0.677539966194805 0.415291078018828 -0.885043813167453 -0.664191728124321
"39" -0.624076474951332 -0.336615308895669 -0.0100422257836881 0.54549558684996 0.430985565093636
"40" -0.179181555943154 -0.257780675615458 -0.419074855012352 0.482974078695277 -0.558357984195879
"41" 0.738497059866499 0.986262807800573 0.708890309830441 1.02387335204711 0.173662061853488
"42" -0.88821398872234 0.710397998650908 0.407115770854049 0.468424858820382 -0.173183325891143
"43" 0.745305537313515 -0.343011987043488 -0.166430184253644 0.625762975887635 1.11998670271439
"44" -0.286463638865821 -1.33285502934419 0.37755847837489 -0.255822107571424 0.144541793907147
"45" -0.557351853759845 0.124066091442939 0.734518465025945 0.530252712583374 0.834250458528626
"46" 0.253637973086527 -0.215344283812637 -0.275921890236724 0.786775786134969 -0.720064677439779
"47" -0.471819235208454 -1.68728441416686 0.522537840241378 0.00298996807139329 0.200022664407541
"48" 0.0752659284756057 0.538524241052322 0.624691583541859 0.985929349294493 1.04266185406613
"49" -0.134160460542559 0.792679016795298 0.684413778388496 1.87832391359307 2.80702415618853
"50" 1.330446225468 -0.605826589444575 -1.300744974044 -1.72213921044989 -1.27858005612684
"51" -0.957307756915649 -0.8389322050802 0.191844377370812 0.668664574336163 -0.624740520949437
"52" 1.52521362001417 1.73826546130639 1.29960621771551 0.88326929584424 -0.111022598474208
"53" -0.210403436881347 -1.14021170974645 -0.55931411969936 -2.42322718050436 -1.66707005178687
"54" -0.18480772138439 -2.75221708693231 -0.512896404364015 -1.02647230408959 0.443391098670349
"55" 0.572143452539977 3.68078786027615 2.41510173159819 0.739813278616157 -1.12256269502895
"56" 1.70250138664849 1.6436061646011 -0.160265868369294 0.67477908617381 0.316421957820668
"57" 0.0713946459398757 -2.3239491005918 0.119472505726904 0.528469418243494 -0.673782497573978
"58" -2.06159180907316 -2.18235651808109 0.618270620453373 1.02227704857318 0.734375412469552
"59" -0.165468081111478 -0.719994004067963 -1.04000117292125 -0.159884329151789 -2.58757827239681
"60" -0.714091315143389 0.398851262408819 1.2541667411487 3.77881608187281 2.43532284716007
"61" -0.0295858926137142 1.44091967683971 0.316241966064593 0.87180852100953 0.581487868722918
"62" 0.0830077392597006 0.385513908001016 0.438694038517089 0.94184608394286 -0.570015199348922
"63" -0.000382420455110552 0.631946111699842 0.575548711418141 1.73589537973771 2.79635655147946
"64" 0.428638152102351 -0.0500188007608959 0.348726668319561 1.13790087467433 2.14119788870198
"65" 0.650067142528671 -0.00655817148926618 0.105153585913998 1.95338052744458 1.59307540984507
"66" 0.195142429245528 0.936581142711918 -0.552877480004877 -0.380657051984848 0.660916642009928
"67" -0.443874377001644 -0.56381437765305 0.570964720896605 0.0386968514367523 0.432823754095201
"68" 1.42314331035172 1.2068642437564 -0.719849861476175 -0.158101465455409 0.209642780392623
"69" -0.747047288720518 0.092558986470334 0.892656953740576 0.18927034152351 -0.502971645173065
"70" -1.40372476964674 -1.96374463378062 -0.882137629184123 0.0801949734017172 1.44194707921105
"71" 0.843673347699722 1.40865912669866 -0.488169504083455 -0.898336581381384 -3.5031032937594
"72" 0.0499235772016067 1.17303961074323 0.873341422909885 1.0971092915882 0.451403939297351
"73" 0.306881320352327 0.59628415889823 -0.282541220859324 -0.454867081481872 -0.932132035615581
"74" -0.200167963497702 -0.302182704411561 -0.780342048584164 0.11158368073298 0.12741284059953
"75" -1.49616909629546 -1.08540592818433 0.457119989782133 0.538434269906677 0.33874290887313
"76" 0.386497781614 1.24945740604648 0.702380654891435 1.27845814815997 -0.719118312312797
"77" -1.23028491442827 -0.825902313102336 0.152289349203672 -0.143294300481969 -1.40411997014942
"78" -0.237566606353906 0.359777605874905 1.83132457786305 1.5508819438166 3.9044284178898
"79" -0.380935359382404 1.75916833142373 2.02774696754219 3.4493755531837 2.80120168931993
"80" 0.220598721790656 1.52750819244285 1.29527339877739 1.4057801732399 0.742434632644478
"81" -0.973130825483621 0.687808397749937 0.821132920594484 -0.401816361351717 -0.680069140405827
"82" 0.673047096879619 2.60652994339466 1.28582067467579 0.592935737890761 0.859223968739547
"83" -1.97167759096491 -0.693542291202908 0.622189227815229 0.725848785941789 -0.238211733225793
"84" 0.521112642643094 1.2319158919942 0.892497784609123 0.265455752945554 0.459634237757977
"85" 0.599556020602325 0.00837593462447317 -0.967523089491855 -1.76935633529864 -3.88710501826148
"86" -0.408734157991367 -0.302765285852409 0.377713703626478 0.228431017003191 -0.249904362823708
"87" 1.55015996825116 3.1876746910878 2.08536483794897 2.47454559686548 3.32118034680454
"88" -0.408788866212587 1.53321865438834 2.31938604781907 2.70606349233821 4.15667506457881
"89" -1.73108781095016 -1.76445607188398 -0.365436912696378 -0.337346839865468 -1.17101738201905
"90" 0.237707486019939 -1.08554329315921 -1.38102666722368 -3.00337335342355 -2.98923116045155
"91" -0.817468312059033 -2.99198913262904 -0.671572704266744 -0.787660458748724 0.882435114232958
"92" -0.382740384138379 -0.104428975992129 0.410903010108412 0.0476259741934231 -1.27277011112094
"93" -0.123470541077341 2.28856075322481 1.51553477902871 2.4071582372894 2.85380868220753
"94" -0.226620827790601 -2.48822534618116 -0.441081314631552 0.65784715852533 0.0142312966381898
"95" -0.197472268867809 -0.61892559323732 0.530167876016227 1.48398584214826 2.79348889446781
"96" 0.919144941852327 0.480617550417549 0.729390451510616 1.21790863300615 1.80084501193372
"97" -0.86949626556829 0.710238619337985 -0.87323627293088 -0.909413083773221 -0.364582510485693
"98" -1.271712149561 0.919618255561145 0.446500192083216 -0.136787955677818 0.424982011663796
"99" 0.543617565858618 -0.0981100286496789 -0.401454877569932 0.4785458127484 0.964109103043935
"100" 1.77974796287623 1.3176529349503 0.613312958333753 1.225783384949 0.963296645409856
